,Latitude,Longitude,WnvPresent
2482,41.680946,-87.535198,0
2483,41.680946,-87.535198,0
2484,41.680946,-87.535198,0
2485,41.686398,-87.531635,1
2486,41.686398,-87.531635,0
2487,41.686398,-87.531635,0
2488,41.729669,-87.582699,1
2489,41.729669,-87.582699,0
2490,41.704572,-87.56566600000001,1
2491,41.704572,-87.56566600000001,1
2492,41.704572,-87.56566600000001,0
2493,41.704572,-87.56566600000001,1
2494,41.704572,-87.56566600000001,0
2495,41.704572,-87.56566600000001,0
2496,41.704572,-87.56566600000001,1
2497,41.704572,-87.56566600000001,0
2498,41.644612,-87.60449799999999,1
2499,41.644612,-87.60449799999999,0
2500,41.733643,-87.55551,0
2501,41.733643,-87.55551,0
2502,41.717753,-87.531657,0
2503,41.717753,-87.531657,0
2504,41.750498,-87.605294,0
2505,41.750498,-87.605294,0
2506,41.750498,-87.605294,0
2507,41.702723999999996,-87.536497,0
2508,41.702723999999996,-87.536497,0
2509,41.702723999999996,-87.536497,0
2510,41.702723999999996,-87.536497,0
2511,41.702723999999996,-87.536497,0
2512,41.702723999999996,-87.536497,0
2513,41.702723999999996,-87.536497,0
2514,41.702723999999996,-87.536497,0
2515,41.702723999999996,-87.536497,0
2516,41.702723999999996,-87.536497,0
2517,41.702723999999996,-87.536497,0
2518,41.659112,-87.53869300000001,0
2519,41.659112,-87.53869300000001,1
2520,41.95469,-87.800991,1
2521,41.95469,-87.800991,0
2522,41.994991,-87.769279,0
2523,41.974089,-87.824812,0
2524,41.9216,-87.666455,0
2525,41.9216,-87.666455,0
2526,41.891118,-87.65449100000001,0
2527,41.891118,-87.65449100000001,0
2528,41.891118,-87.65449100000001,0
2529,41.867108,-87.654224,0
2530,41.867108,-87.654224,0
2531,41.896282,-87.655232,0
2532,41.896282,-87.655232,0
2533,41.919343,-87.694259,0
2534,41.919343,-87.694259,0
2535,41.921965,-87.632085,0
2536,41.921965,-87.632085,0
2537,41.688324,-87.676709,0
2538,41.688324,-87.676709,0
2539,41.688324,-87.676709,1
2540,41.688324,-87.676709,1
2541,41.688324,-87.676709,1
2542,41.862292,-87.64886,0
2543,41.862292,-87.64886,0
2544,41.720848,-87.666014,0
2545,41.720848,-87.666014,0
2546,41.731922,-87.677512,0
2547,41.731922,-87.677512,0
2548,41.731922,-87.677512,0
2549,41.731922,-87.677512,0
2550,41.999128999999996,-87.795585,0
2551,41.999128999999996,-87.795585,0
2552,42.01743,-87.68776899999999,0
2553,41.907645,-87.760886,0
2554,41.907645,-87.760886,0
2555,41.981964000000005,-87.812827,0
2556,41.981964000000005,-87.812827,0
2557,41.981964000000005,-87.812827,1
2558,41.944869,-87.832763,0
2559,41.944869,-87.832763,1
2560,42.011601,-87.81150600000001,1
2561,42.011601,-87.81150600000001,0
2562,41.94983,-87.69845699999999,0
2563,41.94983,-87.69845699999999,0
2564,41.979243,-87.750938,0
2565,41.979243,-87.750938,0
2566,41.986921,-87.689778,0
2567,41.801497999999995,-87.763416,0
2568,41.801497999999995,-87.763416,0
2569,41.906638,-87.701431,0
2570,41.906638,-87.701431,0
2571,41.723195000000004,-87.64997,0
2572,41.723195000000004,-87.64997,0
2573,41.869215999999994,-87.627561,0
2574,41.869215999999994,-87.627561,0
2575,41.662014,-87.72460799999999,0
2576,41.662014,-87.72460799999999,1
2577,41.662014,-87.72460799999999,0
2578,41.662014,-87.72460799999999,0
2579,41.662014,-87.72460799999999,0
2580,41.662014,-87.72460799999999,1
2581,41.961743,-87.76007,0
2582,41.878114000000004,-87.629798,0
2583,41.878114000000004,-87.629798,0
2584,41.878114000000004,-87.629798,0
2585,41.878114000000004,-87.629798,0
2586,41.958271,-87.702575,0
2587,41.958271,-87.702575,0
2588,41.932094,-87.700117,0
2589,41.932094,-87.700117,0
2590,42.006858,-87.675919,0
2591,41.916265,-87.800515,0
2592,41.916265,-87.800515,0
2593,41.846075,-87.716277,0
2594,41.846075,-87.716277,1
2595,41.918704999999996,-87.752329,1
2596,41.682587,-87.707973,0
2597,41.682587,-87.707973,0
2598,41.725516999999996,-87.61425799999999,0
2599,41.725516999999996,-87.61425799999999,0
2600,41.948167,-87.730698,0
2601,41.948167,-87.730698,0
2602,41.963976,-87.69181,0
2603,41.963976,-87.69181,0
2604,41.953705,-87.733974,0
2605,41.964242,-87.757639,0
2606,41.964242,-87.757639,0
2607,41.964242,-87.757639,1
2608,41.990284,-87.797127,0
2609,41.990284,-87.797127,0
2610,42.008314,-87.77792099999999,0
2611,42.008314,-87.77792099999999,0
2612,41.991429,-87.747113,0
2613,41.991429,-87.747113,1
2614,41.843810999999995,-87.686763,0
2615,41.843810999999995,-87.686763,0
2616,41.921177,-87.79518,0
2617,41.921177,-87.79518,0
2618,41.921177,-87.79518,0
2619,41.857402,-87.694991,0
2620,41.868142,-87.696269,0
2621,41.868142,-87.696269,0
2622,41.846283,-87.656913,0
2623,41.721474,-87.648064,0
2624,41.721474,-87.648064,0
2625,41.869107,-87.69629300000001,0
2626,41.869107,-87.69629300000001,0
2627,41.719059,-87.675088,0
2628,41.966986999999996,-87.674677,0
2629,41.923738,-87.785288,0
2630,41.923738,-87.785288,0
2631,41.970248,-87.787992,0
2632,41.970248,-87.787992,0
2633,41.970248,-87.787992,1
2634,42.010412,-87.66214000000001,0
2635,41.899229999999996,-87.716788,0
2636,41.899229999999996,-87.716788,0
2637,41.692555,-87.598865,0
2638,41.692555,-87.598865,0
2639,41.94016,-87.794896,0
2640,41.94016,-87.794896,1
2641,41.903002,-87.68826700000001,0
2642,41.903002,-87.68826700000001,1
2643,41.942114000000004,-87.776385,1
2644,41.942114000000004,-87.776385,1
2645,41.704336,-87.70373599999999,1
2646,41.836644,-87.677737,0
2647,41.836644,-87.677737,0
2648,41.837084999999995,-87.729384,0
2649,41.837084999999995,-87.729384,0
2650,41.911823999999996,-87.726737,0
2651,41.911823999999996,-87.726737,0
2652,41.801179,-87.679447,0
2653,41.801179,-87.679447,0
2654,41.800737,-87.71188000000001,0
2655,41.778296999999995,-87.752411,0
2656,41.778296999999995,-87.752411,0
2657,41.77166,-87.703047,0
2658,41.759346,-87.745602,0
2659,41.759346,-87.745602,0
2660,41.768388,-87.678649,0
2661,41.768388,-87.678649,0
2662,41.797616,-87.797894,0
2663,41.781416,-87.77653199999999,0
2664,41.781416,-87.77653199999999,0
2665,41.773215,-87.60088,0
2666,41.773215,-87.60088,0
2667,41.773215,-87.60088,1
2668,41.822536,-87.66634300000001,0
2669,41.822536,-87.66634300000001,0
2670,41.799282,-87.585487,0
2671,41.794781,-87.615989,0
2672,41.794781,-87.615989,0
2673,41.778748,-87.586427,0
2674,41.766202,-87.562889,0
2675,41.766202,-87.562889,0
2676,41.754676,-87.612922,1
2677,41.754676,-87.612922,0
2678,41.821582,-87.62779599999999,0
2679,41.821582,-87.62779599999999,0
2680,41.803422999999995,-87.642984,1
2681,41.803422999999995,-87.642984,1
2682,41.754292,-87.590773,0
2683,41.754292,-87.590773,1
2684,41.798697,-87.736812,0
2685,41.798697,-87.736812,0
2686,41.798697,-87.736812,0
2687,41.776156,-87.778927,0
2688,41.776156,-87.778927,1
2689,41.776156,-87.778927,0
2690,41.82561,-87.726549,0
2691,41.82561,-87.726549,0
2692,41.74785,-87.70271600000001,0
2693,41.74785,-87.70271600000001,0
2694,41.775051,-87.65535600000001,0
2695,41.775051,-87.65535600000001,0
2696,41.644612,-87.60449799999999,0
2697,41.644612,-87.60449799999999,0
2698,41.733643,-87.55551,0
2699,41.733643,-87.55551,0
2700,41.717753,-87.531657,0
2701,41.717753,-87.531657,0
2702,41.984809000000006,-87.728492,0
2703,41.772846,-87.740029,0
2704,41.772846,-87.740029,0
2705,41.825902,-87.667827,0
2706,41.673408,-87.599862,0
2707,41.673408,-87.599862,0
2708,41.673408,-87.599862,0
2709,41.673408,-87.599862,0
2710,41.673408,-87.599862,1
2711,41.673408,-87.599862,1
2712,41.673408,-87.599862,0
2713,41.673408,-87.599862,0
2714,41.673408,-87.599862,0
2715,41.673408,-87.599862,1
2716,41.673408,-87.599862,0
2717,41.673408,-87.599862,0
2718,41.673408,-87.599862,0
2719,41.673408,-87.599862,0
2720,41.673408,-87.599862,0
2721,41.673408,-87.599862,0
2722,41.673408,-87.599862,0
2723,41.673408,-87.599862,0
2724,41.673408,-87.599862,0
2725,41.673408,-87.599862,0
2726,41.673408,-87.599862,0
2727,41.673408,-87.599862,0
2728,41.673408,-87.599862,0
2729,41.673408,-87.599862,0
2730,41.673408,-87.599862,0
2731,41.673408,-87.599862,0
2732,41.673408,-87.599862,0
2733,41.673408,-87.599862,0
2734,41.673408,-87.599862,0
2735,41.673408,-87.599862,0
2736,41.673408,-87.599862,0
2737,41.673408,-87.599862,0
2738,41.673408,-87.599862,0
2739,41.673408,-87.599862,0
2740,41.673408,-87.599862,0
2741,41.673408,-87.599862,0
2742,41.673408,-87.599862,0
2743,41.673408,-87.599862,0
2744,41.673408,-87.599862,0
2745,41.673408,-87.599862,0
2746,41.673408,-87.599862,0
2747,41.673408,-87.599862,0
2748,41.673408,-87.599862,0
2749,41.673408,-87.599862,0
2750,41.673408,-87.599862,0
2751,41.673408,-87.599862,1
2752,41.673408,-87.599862,0
2753,41.673408,-87.599862,0
2754,41.673408,-87.599862,0
2755,41.673408,-87.599862,0
2756,41.673408,-87.599862,0
2757,41.726465000000005,-87.585413,0
2758,41.726465000000005,-87.585413,0
2759,41.726465000000005,-87.585413,0
2760,41.726465000000005,-87.585413,0
2761,41.726465000000005,-87.585413,0
2762,41.726465000000005,-87.585413,1
2763,41.726465000000005,-87.585413,0
2764,41.726465000000005,-87.585413,0
2765,41.726465000000005,-87.585413,0
2766,41.726465000000005,-87.585413,0
2767,41.726465000000005,-87.585413,0
2768,41.726465000000005,-87.585413,0
2769,41.726465000000005,-87.585413,0
2770,41.726465000000005,-87.585413,0
2771,41.726465000000005,-87.585413,0
2772,41.726465000000005,-87.585413,0
2773,41.678618,-87.559308,0
2774,41.678618,-87.559308,0
2775,41.678618,-87.559308,0
2776,41.678618,-87.559308,0
2777,41.678618,-87.559308,0
2778,41.678618,-87.559308,0
2779,41.737052,-87.54306700000001,0
2780,41.737052,-87.54306700000001,0
2781,41.740641,-87.546587,0
2782,41.740641,-87.546587,0
2783,41.680946,-87.535198,0
2784,41.680946,-87.535198,1
2785,41.680946,-87.535198,0
2786,41.680946,-87.535198,0
2787,41.680946,-87.535198,0
2788,41.680946,-87.535198,0
2789,41.686398,-87.531635,0
2790,41.686398,-87.531635,0
2791,41.686398,-87.531635,0
2792,41.686398,-87.531635,0
2793,41.729669,-87.582699,1
2794,41.729669,-87.582699,0
2795,41.704572,-87.56566600000001,0
2796,41.704572,-87.56566600000001,0
2797,41.704572,-87.56566600000001,0
2798,41.704572,-87.56566600000001,0
2799,41.704572,-87.56566600000001,0
2800,41.704572,-87.56566600000001,1
2801,41.704572,-87.56566600000001,0
2802,41.704572,-87.56566600000001,0
2803,41.704572,-87.56566600000001,0
2804,41.750498,-87.605294,0
2805,41.750498,-87.605294,0
2806,41.702723999999996,-87.536497,0
2807,41.702723999999996,-87.536497,0
2808,41.702723999999996,-87.536497,0
2809,41.702723999999996,-87.536497,0
2810,41.702723999999996,-87.536497,0
2811,41.702723999999996,-87.536497,0
2812,41.702723999999996,-87.536497,0
2813,41.702723999999996,-87.536497,0
2814,41.702723999999996,-87.536497,0
2815,41.702723999999996,-87.536497,0
2816,41.702723999999996,-87.536497,0
2817,41.702723999999996,-87.536497,0
2818,41.702723999999996,-87.536497,0
2819,41.702723999999996,-87.536497,0
2820,41.702723999999996,-87.536497,0
2821,41.702723999999996,-87.536497,1
2822,41.702723999999996,-87.536497,0
2823,41.702723999999996,-87.536497,0
2824,41.659112,-87.53869300000001,0
2825,41.659112,-87.53869300000001,0
2826,41.95469,-87.800991,1
2827,41.95469,-87.800991,1
2828,41.994991,-87.769279,0
2829,41.994991,-87.769279,0
2830,41.974089,-87.824812,0
2831,41.9216,-87.666455,0
2832,41.9216,-87.666455,0
2833,41.896282,-87.655232,0
2834,41.921965,-87.632085,0
2835,41.921965,-87.632085,0
2836,41.891126,-87.61156,0
2837,41.891126,-87.61156,0
2838,41.891126,-87.61156,0
2839,41.891126,-87.61156,0
2840,41.999128999999996,-87.795585,0
2841,42.01743,-87.68776899999999,0
2842,42.01743,-87.68776899999999,0
2843,41.907645,-87.760886,0
2844,41.981964000000005,-87.812827,0
2845,41.981964000000005,-87.812827,0
2846,41.981964000000005,-87.812827,0
2847,41.981964000000005,-87.812827,0
2848,41.944869,-87.832763,0
2849,41.944869,-87.832763,0
2850,42.011601,-87.81150600000001,0
2851,41.94983,-87.69845699999999,0
2852,41.979243,-87.750938,0
2853,41.979243,-87.750938,0
2854,41.986921,-87.689778,1
2855,41.986921,-87.689778,1
2856,41.801497999999995,-87.763416,0
2857,41.801497999999995,-87.763416,0
2858,41.906638,-87.701431,0
2859,41.906638,-87.701431,0
2860,41.958271,-87.702575,0
2861,41.958271,-87.702575,0
2862,41.994469,-87.667736,0
2863,42.006858,-87.675919,0
2864,41.948167,-87.730698,0
2865,41.963976,-87.69181,1
2866,41.964242,-87.757639,0
2867,41.990284,-87.797127,0
2868,42.008314,-87.77792099999999,0
2869,42.008314,-87.77792099999999,0
2870,41.991429,-87.747113,0
2871,41.991429,-87.747113,0
2872,41.843810999999995,-87.686763,0
2873,41.921177,-87.79518,1
2874,41.921177,-87.79518,0
2875,41.868142,-87.696269,0
2876,41.846283,-87.656913,0
2877,41.966986999999996,-87.674677,0
2878,41.966986999999996,-87.674677,0
2879,41.923738,-87.785288,0
2880,41.923738,-87.785288,0
2881,42.010412,-87.66214000000001,0
2882,42.010412,-87.66214000000001,0
2883,41.899229999999996,-87.716788,0
2884,41.899229999999996,-87.716788,0
2885,41.899229999999996,-87.716788,0
2886,41.94016,-87.794896,0
2887,41.94016,-87.794896,0
2888,41.942114000000004,-87.776385,0
2889,41.960615999999995,-87.777189,0
2890,41.883284,-87.705085,0
2891,41.883284,-87.705085,0
2892,41.962728000000006,-87.748367,0
2893,41.837084999999995,-87.729384,0
2894,41.911823999999996,-87.726737,0
2895,41.911823999999996,-87.726737,0
2896,41.823065,-87.67837800000001,0
2897,41.801179,-87.679447,0
2898,41.801179,-87.679447,0
2899,41.801179,-87.679447,1
2900,41.801179,-87.679447,0
2901,41.800737,-87.71188000000001,0
2902,41.800737,-87.71188000000001,0
2903,41.778296999999995,-87.752411,0
2904,41.778296999999995,-87.752411,0
2905,41.778296999999995,-87.752411,0
2906,41.778296999999995,-87.752411,0
2907,41.77166,-87.703047,0
2908,41.77166,-87.703047,0
2909,41.759346,-87.745602,0
2910,41.759346,-87.745602,0
2911,41.768388,-87.678649,0
2912,41.768388,-87.678649,0
2913,41.797616,-87.797894,0
2914,41.781416,-87.77653199999999,0
2915,41.82561,-87.726549,1
2916,41.82561,-87.726549,0
2917,41.984809000000006,-87.728492,0
2918,41.688324,-87.676709,0
2919,41.688324,-87.676709,0
2920,41.688324,-87.676709,1
2921,41.862292,-87.64886,1
2922,41.862292,-87.64886,0
2923,41.720848,-87.666014,0
2924,41.731922,-87.677512,1
2925,41.731922,-87.677512,0
2926,41.723195000000004,-87.64997,0
2927,41.723195000000004,-87.64997,0
2928,41.868077,-87.666901,0
2929,41.662014,-87.72460799999999,0
2930,41.662014,-87.72460799999999,1
2931,41.682587,-87.707973,0
2932,41.682587,-87.707973,0
2933,41.725516999999996,-87.61425799999999,0
2934,41.721474,-87.648064,0
2935,41.721474,-87.648064,1
2936,41.869107,-87.69629300000001,0
2937,41.869107,-87.69629300000001,0
2938,41.719059,-87.675088,0
2939,41.692555,-87.598865,0
2940,41.903002,-87.68826700000001,0
2941,41.781416,-87.77653199999999,0
2942,41.773215,-87.60088,0
2943,41.773215,-87.60088,0
2944,41.822536,-87.66634300000001,1
2945,41.799282,-87.585487,0
2946,41.778748,-87.586427,0
2947,41.778748,-87.586427,0
2948,41.766202,-87.562889,0
2949,41.766202,-87.562889,0
2950,41.766202,-87.562889,0
2951,41.754676,-87.612922,0
2952,41.821582,-87.62779599999999,0
2953,41.803422999999995,-87.642984,0
2954,41.754292,-87.590773,0
2955,41.798697,-87.736812,0
2956,41.798697,-87.736812,0
2957,41.798697,-87.736812,0
2958,41.776156,-87.778927,0
2959,41.776156,-87.778927,0
2960,41.673408,-87.599862,0
2961,41.673408,-87.599862,0
2962,41.673408,-87.599862,0
2963,41.673408,-87.599862,0
2964,41.673408,-87.599862,0
2965,41.673408,-87.599862,0
2966,41.673408,-87.599862,0
2967,41.673408,-87.599862,0
2968,41.673408,-87.599862,0
2969,41.673408,-87.599862,1
2970,41.673408,-87.599862,0
2971,41.673408,-87.599862,0
2972,41.673408,-87.599862,0
2973,41.673408,-87.599862,0
2974,41.673408,-87.599862,0
2975,41.673408,-87.599862,0
2976,41.673408,-87.599862,0
2977,41.673408,-87.599862,0
2978,41.673408,-87.599862,0
2979,41.673408,-87.599862,1
2980,41.673408,-87.599862,0
2981,41.673408,-87.599862,0
2982,41.673408,-87.599862,0
2983,41.673408,-87.599862,0
2984,41.673408,-87.599862,1
2985,41.673408,-87.599862,0
2986,41.673408,-87.599862,0
2987,41.673408,-87.599862,0
2988,41.673408,-87.599862,0
2989,41.673408,-87.599862,0
2990,41.673408,-87.599862,0
2991,41.673408,-87.599862,0
2992,41.673408,-87.599862,0
2993,41.726465000000005,-87.585413,0
2994,41.726465000000005,-87.585413,0
2995,41.729669,-87.582699,0
2996,41.729669,-87.582699,0
2997,41.74785,-87.70271600000001,0
2998,41.644612,-87.60449799999999,0
2999,41.733643,-87.55551,0
3000,41.717753,-87.531657,0
3001,41.717753,-87.531657,0
3002,41.750498,-87.605294,0
3003,41.750498,-87.605294,0
3004,41.702723999999996,-87.536497,0
3005,41.702723999999996,-87.536497,1
3006,41.772846,-87.740029,0
3007,41.772846,-87.740029,0
3008,41.825902,-87.667827,0
3009,41.673408,-87.599862,0
3010,41.673408,-87.599862,0
3011,41.673408,-87.599862,0
3012,41.673408,-87.599862,0
3013,41.673408,-87.599862,0
3014,41.673408,-87.599862,0
3015,41.673408,-87.599862,0
3016,41.673408,-87.599862,0
3017,41.673408,-87.599862,0
3018,41.673408,-87.599862,0
3019,41.673408,-87.599862,0
3020,41.673408,-87.599862,0
3021,41.673408,-87.599862,0
3022,41.673408,-87.599862,0
3023,41.673408,-87.599862,0
3024,41.673408,-87.599862,0
3025,41.673408,-87.599862,0
3026,41.673408,-87.599862,0
3027,41.673408,-87.599862,0
3028,41.673408,-87.599862,0
3029,41.673408,-87.599862,0
3030,41.673408,-87.599862,0
3031,41.726465000000005,-87.585413,0
3032,41.726465000000005,-87.585413,0
3033,41.726465000000005,-87.585413,0
3034,41.726465000000005,-87.585413,0
3035,41.726465000000005,-87.585413,0
3036,41.726465000000005,-87.585413,0
3037,41.726465000000005,-87.585413,0
3038,41.726465000000005,-87.585413,0
3039,41.726465000000005,-87.585413,1
3040,41.726465000000005,-87.585413,0
3041,41.678618,-87.559308,0
3042,41.678618,-87.559308,0
3043,41.678618,-87.559308,0
3044,41.678618,-87.559308,0
3045,41.678618,-87.559308,0
3046,41.737052,-87.54306700000001,0
3047,41.740641,-87.546587,0
3048,41.740641,-87.546587,0
3049,41.680946,-87.535198,1
3050,41.680946,-87.535198,0
3051,41.686398,-87.531635,0
3052,41.686398,-87.531635,0
3053,41.686398,-87.531635,0
3054,41.704572,-87.56566600000001,0
3055,41.704572,-87.56566600000001,0
3056,41.704572,-87.56566600000001,0
3057,41.659112,-87.53869300000001,0
3058,41.659112,-87.53869300000001,0
3059,41.95469,-87.800991,0
3060,41.95469,-87.800991,1
3061,41.994991,-87.769279,0
3062,41.994991,-87.769279,0
3063,41.974089,-87.824812,0
3064,41.867108,-87.654224,0
3065,41.896282,-87.655232,0
3066,41.896282,-87.655232,0
3067,41.921965,-87.632085,0
3068,41.921965,-87.632085,0
3069,41.688324,-87.676709,0
3070,41.688324,-87.676709,0
3071,41.862292,-87.64886,0
3072,41.720848,-87.666014,0
3073,41.731922,-87.677512,0
3074,41.731922,-87.677512,0
3075,41.891126,-87.61156,0
3076,41.907645,-87.760886,0
3077,41.981964000000005,-87.812827,0
3078,41.944869,-87.832763,1
3079,41.944869,-87.832763,0
3080,41.94983,-87.69845699999999,0
3081,41.801497999999995,-87.763416,0
3082,41.801497999999995,-87.763416,0
3083,41.906638,-87.701431,0
3084,41.723195000000004,-87.64997,0
3085,41.868077,-87.666901,0
3086,41.868077,-87.666901,0
3087,41.662014,-87.72460799999999,0
3088,41.662014,-87.72460799999999,0
3089,41.662014,-87.72460799999999,0
3090,41.662014,-87.72460799999999,0
3091,41.958271,-87.702575,0
3092,41.932094,-87.700117,0
3093,42.006858,-87.675919,0
3094,42.006858,-87.675919,0
3095,41.916265,-87.800515,0
3096,41.918704999999996,-87.752329,0
3097,41.682587,-87.707973,0
3098,41.682587,-87.707973,0
3099,41.725516999999996,-87.61425799999999,0
3100,41.725516999999996,-87.61425799999999,0
3101,41.963976,-87.69181,0
3102,41.953705,-87.733974,0
3103,41.964242,-87.757639,0
3104,42.008314,-87.77792099999999,0
3105,42.008314,-87.77792099999999,0
3106,41.991429,-87.747113,0
3107,41.843810999999995,-87.686763,0
3108,41.921177,-87.79518,0
3109,41.921177,-87.79518,0
3110,41.846283,-87.656913,0
3111,41.721474,-87.648064,0
3112,41.721474,-87.648064,0
3113,41.869107,-87.69629300000001,0
3114,41.966986999999996,-87.674677,0
3115,41.923738,-87.785288,0
3116,41.923738,-87.785288,0
3117,41.970248,-87.787992,0
3118,41.970248,-87.787992,0
3119,42.010412,-87.66214000000001,0
3120,41.899229999999996,-87.716788,0
3121,41.692555,-87.598865,0
3122,41.903002,-87.68826700000001,0
3123,41.903002,-87.68826700000001,0
3124,41.704336,-87.70373599999999,0
3125,41.962728000000006,-87.748367,0
3126,41.962728000000006,-87.748367,0
3127,41.836644,-87.677737,0
3128,41.836644,-87.677737,0
3129,41.837084999999995,-87.729384,0
3130,41.911823999999996,-87.726737,0
3131,41.911823999999996,-87.726737,0
3132,41.823065,-87.67837800000001,0
3133,41.801179,-87.679447,0
3134,41.801179,-87.679447,0
3135,41.801179,-87.679447,0
3136,41.800737,-87.71188000000001,0
3137,41.800737,-87.71188000000001,0
3138,41.778296999999995,-87.752411,0
3139,41.778296999999995,-87.752411,0
3140,41.77166,-87.703047,0
3141,41.77166,-87.703047,0
3142,41.759346,-87.745602,1
3143,41.759346,-87.745602,0
3144,41.768388,-87.678649,0
3145,41.768388,-87.678649,0
3146,41.768388,-87.678649,0
3147,41.781416,-87.77653199999999,0
3148,41.773215,-87.60088,0
3149,41.773215,-87.60088,1
3150,41.822536,-87.66634300000001,0
3151,41.766202,-87.562889,0
3152,41.754676,-87.612922,0
3153,41.821582,-87.62779599999999,0
3154,41.803422999999995,-87.642984,0
3155,41.798697,-87.736812,1
3156,41.798697,-87.736812,0
3157,41.776156,-87.778927,0
3158,41.776156,-87.778927,0
3159,41.82561,-87.726549,0
3160,41.673408,-87.599862,0
3161,41.673408,-87.599862,0
3162,41.673408,-87.599862,0
3163,41.673408,-87.599862,0
3164,41.726465000000005,-87.585413,0
3165,41.726465000000005,-87.585413,0
3166,41.726465000000005,-87.585413,0
3167,41.726465000000005,-87.585413,0
3168,41.726465000000005,-87.585413,0
3169,41.726465000000005,-87.585413,0
3170,41.678618,-87.559308,0
3171,41.678618,-87.559308,0
3172,41.737052,-87.54306700000001,0
3173,41.740641,-87.546587,0
3174,41.740641,-87.546587,0
3175,41.680946,-87.535198,0
3176,41.680946,-87.535198,0
3177,41.686398,-87.531635,0
3178,41.686398,-87.531635,0
3179,41.729669,-87.582699,0
3180,41.704572,-87.56566600000001,0
3181,41.704572,-87.56566600000001,0
3182,41.74785,-87.70271600000001,0
3183,41.775051,-87.65535600000001,0
3184,41.644612,-87.60449799999999,0
3185,41.717753,-87.531657,0
3186,41.750498,-87.605294,0
3187,41.750498,-87.605294,0
3188,41.702723999999996,-87.536497,0
3189,41.984809000000006,-87.728492,0
3190,41.772846,-87.740029,0
3191,41.772846,-87.740029,0
3192,41.659112,-87.53869300000001,0
3193,41.659112,-87.53869300000001,0
3194,41.95469,-87.800991,0
3195,41.95469,-87.800991,0
3196,41.994991,-87.769279,0
3197,41.994991,-87.769279,0
3198,41.974089,-87.824812,0
3199,41.9216,-87.666455,0
3200,41.9216,-87.666455,0
3201,41.891118,-87.65449100000001,0
3202,41.867108,-87.654224,0
3203,41.867108,-87.654224,0
3204,41.896282,-87.655232,0
3205,41.921965,-87.632085,0
3206,41.921965,-87.632085,0
3207,41.891126,-87.61156,0
3208,41.891126,-87.61156,0
3209,41.891126,-87.61156,0
3210,41.999128999999996,-87.795585,0
3211,42.01743,-87.68776899999999,0
3212,42.01743,-87.68776899999999,0
3213,41.907645,-87.760886,0
3214,41.981964000000005,-87.812827,0
3215,41.981964000000005,-87.812827,0
3216,41.944869,-87.832763,0
3217,41.944869,-87.832763,0
3218,42.011601,-87.81150600000001,0
3219,42.011601,-87.81150600000001,0
3220,41.94983,-87.69845699999999,0
3221,41.94983,-87.69845699999999,0
3222,41.979243,-87.750938,0
3223,41.986921,-87.689778,0
3224,41.986921,-87.689778,0
3225,41.986921,-87.689778,0
3226,41.801497999999995,-87.763416,0
3227,41.801497999999995,-87.763416,0
3228,41.906638,-87.701431,0
3229,41.906638,-87.701431,0
3230,41.961743,-87.76007,0
3231,41.878114000000004,-87.629798,0
3232,41.878114000000004,-87.629798,0
3233,41.958271,-87.702575,0
3234,41.994469,-87.667736,0
3235,41.994469,-87.667736,0
3236,41.994469,-87.667736,0
3237,42.006858,-87.675919,0
3238,41.916265,-87.800515,0
3239,41.916265,-87.800515,0
3240,41.846075,-87.716277,0
3241,41.846075,-87.716277,0
3242,41.846075,-87.716277,0
3243,41.918704999999996,-87.752329,0
3244,41.918704999999996,-87.752329,0
3245,41.964242,-87.757639,0
3246,41.990284,-87.797127,0
3247,42.008314,-87.77792099999999,0
3248,42.008314,-87.77792099999999,0
3249,41.991429,-87.747113,0
3250,41.991429,-87.747113,0
3251,41.921177,-87.79518,0
3252,41.868142,-87.696269,0
3253,41.868142,-87.696269,0
3254,41.846283,-87.656913,0
3255,41.966986999999996,-87.674677,0
3256,41.923738,-87.785288,0
3257,41.923738,-87.785288,0
3258,41.970248,-87.787992,0
3259,41.970248,-87.787992,0
3260,41.970248,-87.787992,0
3261,42.010412,-87.66214000000001,0
3262,42.010412,-87.66214000000001,0
3263,41.899229999999996,-87.716788,0
3264,41.94016,-87.794896,0
3265,41.942114000000004,-87.776385,0
3266,41.942114000000004,-87.776385,0
3267,41.960615999999995,-87.777189,0
3268,41.960615999999995,-87.777189,0
3269,41.883284,-87.705085,0
3270,41.883284,-87.705085,0
3271,41.962728000000006,-87.748367,0
3272,41.962728000000006,-87.748367,0
3273,41.962728000000006,-87.748367,0
3274,41.836644,-87.677737,0
3275,41.836644,-87.677737,0
3276,41.836644,-87.677737,0
3277,41.911823999999996,-87.726737,0
3278,41.911823999999996,-87.726737,0
3279,41.823065,-87.67837800000001,0
3280,41.823065,-87.67837800000001,0
3281,41.801179,-87.679447,0
3282,41.800737,-87.71188000000001,0
3283,41.800737,-87.71188000000001,0
3284,41.82561,-87.726549,0
3285,41.984809000000006,-87.728492,0
3286,41.984809000000006,-87.728492,0
3287,41.688324,-87.676709,0
3288,41.688324,-87.676709,0
3289,41.688324,-87.676709,0
3290,41.862292,-87.64886,0
3291,41.862292,-87.64886,0
3292,41.862292,-87.64886,0
3293,41.720848,-87.666014,0
3294,41.720848,-87.666014,0
3295,41.731922,-87.677512,0
3296,41.731922,-87.677512,0
3297,41.723195000000004,-87.64997,0
